src_id,tile_id,object_id,ra,dec,plate_id
tile_RA248.859_DECm0.316:3423,tile_RA248.859_DECm0.316,3423,249.3472018507,-0.2873916744,XE625
tile_RA248.859_DECm1.316:4220,tile_RA248.859_DECm1.316,4220,248.8079204565,-1.0046376391,XE625
tile_RA248.859_DECp0.684:2222,tile_RA248.859_DECp0.684,2222,248.9215153206,0.5279997341,XE625
tile_RA248.859_DECp0.684:3017,tile_RA248.859_DECp0.684,3017,248.4200627806,0.6465360897,XE625
tile_RA248.943_DECm5.316:945,tile_RA248.943_DECm5.316,945,249.2228194191,-5.6505575368,XE685
tile_RA248.943_DECm7.316:3254,tile_RA248.943_DECm7.316,3254,248.6675036344,-6.950680492,XE685
tile_RA249.022_DECp46.685:281,tile_RA249.022_DECp46.685,281,248.924601232,46.2821043454,XE178
tile_RA249.022_DECp46.685:676,tile_RA249.022_DECp46.685,676,248.7523038342,46.4149483734,XE178
tile_RA249.022_DECp47.685:491,tile_RA249.022_DECp47.685,491,248.7418167826,47.3551450772,XE178
tile_RA249.022_DECp47.685:1326,tile_RA249.022_DECp47.685,1326,249.0257807163,48.1046984785,XE178
tile_RA249.022_DECp47.685:2319,tile_RA249.022_DECp47.685,2319,249.0063175741,47.8059403633,XE178
tile_RA249.526_DECp52.690:323,tile_RA249.526_DECp52.690,323,249.6728457096,52.3180627078,XE137
tile_RA249.526_DECp52.690:361,tile_RA249.526_DECp52.690,361,249.7164381441,52.3337039832,XE137
tile_RA249.526_DECp52.690:1823,tile_RA249.526_DECp52.690,1823,249.4779788322,52.6809029905,XE137
tile_RA249.526_DECp53.690:821,tile_RA249.526_DECp53.690,821,248.8081842963,53.4840434814,XE137
tile_RA249.526_DECp53.690:1508,tile_RA249.526_DECp53.690,1508,249.6148399765,53.780470866,XE137
tile_RA249.526_DECp53.690:1825,tile_RA249.526_DECp53.690,1825,249.9631262565,54.0152017735,XE137
tile_RA249.552_DECp59.768:926,tile_RA249.552_DECp59.768,926,249.5498488121,59.6000350557,XE101
tile_RA249.552_DECp59.768:1507,tile_RA249.552_DECp59.768,1507,249.5192364068,59.6896309255,XE101
tile_RA249.552_DECp59.768:2077,tile_RA249.552_DECp59.768,2077,249.7734213644,59.9472047002,XE101
tile_RA249.552_DECp59.768:2511,tile_RA249.552_DECp59.768,2511,249.7169146241,59.7905192282,XE101
tile_RA249.554_DECp28.747:1944,tile_RA249.554_DECp28.747,1944,249.7515781712,29.1612346517,XE330
tile_RA249.554_DECp28.747:2462,tile_RA249.554_DECp28.747,2462,249.7544348528,29.0825726804,XE330
tile_RA249.554_DECp28.747:3422,tile_RA249.554_DECp28.747,3422,249.2354478132,28.8484793385,XE330
tile_RA249.554_DECp29.747:1118,tile_RA249.554_DECp29.747,1118,250.0134186263,29.5222730424,XE330
tile_RA249.554_DECp30.747:3380,tile_RA249.554_DECp30.747,3380,249.5168850089,30.7273504184,XE330
tile_RA249.619_DECp22.695:140,tile_RA249.619_DECp22.695,140,249.6685291281,22.2392424519,XE386
tile_RA249.619_DECp22.695:2123,tile_RA249.619_DECp22.695,2123,249.6955345757,22.9897639054,XE386
tile_RA249.619_DECp24.695:796,tile_RA249.619_DECp24.695,796,250.0100974574,24.447482922,XE386
tile_RA249.619_DECp24.695:950,tile_RA249.619_DECp24.695,950,249.2447920958,24.4982805067,XE386
tile_RA249.619_DECp24.695:2601,tile_RA249.619_DECp24.695,2601,249.6373860714,24.8181384002,XE386
tile_RA249.628_DECp64.686:470,tile_RA249.628_DECp64.686,470,249.15453182,64.3759288861,XE069
tile_RA249.628_DECp64.686:1104,tile_RA249.628_DECp64.686,1104,249.7447045012,65.1601200511,XE069
tile_RA249.628_DECp64.686:2588,tile_RA249.628_DECp64.686,2588,249.4227329191,64.6872658934,XE069
tile_RA249.628_DECp65.686:838,tile_RA249.628_DECp65.686,838,249.288322054,65.482739486,XE069
tile_RA249.628_DECp65.686:954,tile_RA249.628_DECp65.686,954,250.1177916875,65.5155047168,XE069
tile_RA249.628_DECp65.686:1444,tile_RA249.628_DECp65.686,1444,250.3183050421,66.0673287909,XE069
tile_RA249.628_DECp65.686:2029,tile_RA249.628_DECp65.686,2029,249.886134961,65.9211289047,XE069
tile_RA249.628_DECp65.686:2077,tile_RA249.628_DECp65.686,2077,249.5481629282,65.9075987397,XE069
tile_RA249.628_DECp66.686:547,tile_RA249.628_DECp66.686,547,250.0472841137,66.3379724807,XE069
tile_RA249.628_DECp66.686:1739,tile_RA249.628_DECp66.686,1739,249.8093128808,66.6226094813,XE069
tile_RA249.628_DECp66.686:2242,tile_RA249.628_DECp66.686,2242,249.7378940755,66.9148638661,XE069
tile_RA249.717_DECp17.682:2582,tile_RA249.717_DECp17.682,2582,249.8793202945,18.0206279063,XE445
tile_RA249.717_DECp17.682:3463,tile_RA249.717_DECp17.682,3463,249.538877577,17.8150726866,XE445
tile_RA249.949_DECm6.316:2560,tile_RA249.949_DECm6.316,2560,249.982171448,-6.429339114,XE685
tile_RA25.576_DECp36.748:1434,tile_RA25.576_DECp36.748,1434,25.296783277,36.5955718774,XE243
tile_RA25.576_DECp36.748:2471,tile_RA25.576_DECp36.748,2471,25.4244349624,37.1114668258,XE243
tile_RA25.689_DECp30.737:808,tile_RA25.689_DECp30.737,808,25.5850586765,30.5337624601,XE296
tile_RA25.689_DECp30.737:1187,tile_RA25.689_DECp30.737,1187,25.6411463059,31.208869576,XE296
tile_RA25.689_DECp30.737:2051,tile_RA25.689_DECp30.737,2051,25.9355534822,31.0347787933,XE296
tile_RA25.689_DECp30.737:2153,tile_RA25.689_DECp30.737,2153,25.7308257054,30.9970348403,XE296
tile_RA25.689_DECp30.737:2346,tile_RA25.689_DECp30.737,2346,25.1568911291,30.9221481291,XE296
tile_RA25.753_DECm10.282:756,tile_RA25.753_DECm10.282,756,25.7473917213,-9.844012258,XE708
tile_RA25.753_DECm10.282:1167,tile_RA25.753_DECm10.282,1167,25.4866550783,-10.3828438875,XE708
tile_RA25.753_DECm11.282:1016,tile_RA25.753_DECm11.282,1016,25.8197093985,-11.0002937631,XE708
tile_RA25.753_DECm13.282:486,tile_RA25.753_DECm13.282,486,25.8290026522,-13.4114854689,XE708
tile_RA25.753_DECm13.282:758,tile_RA25.753_DECm13.282,758,25.700736258,-13.3487641972,XE708
tile_RA25.753_DECm13.282:904,tile_RA25.753_DECm13.282,904,25.7873114586,-12.9972864361,XE708
tile_RA25.753_DECm13.282:1078,tile_RA25.753_DECm13.282,1078,25.6558144663,-13.327087481,XE708
tile_RA25.753_DECm9.282:228,tile_RA25.753_DECm9.282,228,25.4171588876,-9.6408099218,XE708
tile_RA25.753_DECm9.282:350,tile_RA25.753_DECm9.282,350,26.1190776298,-9.5461179873,XE708
tile_RA25.753_DECm9.282:1140,tile_RA25.753_DECm9.282,1140,25.745374669,-9.0104109606,XE708
tile_RA25.821_DECp24.719:968,tile_RA25.821_DECp24.719,968,26.0794632789,25.1601423058,XE352
tile_RA25.823_DECm3.268:546,tile_RA25.823_DECm3.268,546,25.8038015179,-3.4077695696,XE648
tile_RA25.823_DECm3.268:1132,tile_RA25.823_DECm3.268,1132,25.6788250562,-2.9699063988,XE648
tile_RA25.823_DECm4.268:688,tile_RA25.823_DECm4.268,688,26.2667891806,-4.3794590989,XE648
tile_RA25.823_DECm5.268:261,tile_RA25.823_DECm5.268,261,25.6863200478,-5.6076673428,XE648
tile_RA25.823_DECm5.268:593,tile_RA25.823_DECm5.268,593,26.238343849,-5.4174788427,XE648
tile_RA25.823_DECm7.268:755,tile_RA25.823_DECm7.268,755,25.7330234472,-6.8312864689,XE648
tile_RA25.859_DECm1.268:758,tile_RA25.859_DECm1.268,758,25.7674407548,-1.2448814566,XE588
tile_RA25.859_DECm1.268:822,tile_RA25.859_DECm1.268,822,26.3318176056,-1.3568121884,XE588
tile_RA25.859_DECm1.268:828,tile_RA25.859_DECm1.268,828,26.0650914461,-1.3619009557,XE588
tile_RA25.859_DECp0.732:127,tile_RA25.859_DECp0.732,127,25.7667994705,0.3426824559,XE588
tile_RA25.859_DECp0.732:435,tile_RA25.859_DECp0.732,435,26.0919644891,0.5754112839,XE588
tile_RA25.859_DECp0.732:645,tile_RA25.859_DECp0.732,645,26.191431983,1.0976548832,XE588
tile_RA25.859_DECp1.732:433,tile_RA25.859_DECp1.732,433,26.0959179235,1.5543840185,XE588
tile_RA25.859_DECp1.732:1246,tile_RA25.859_DECp1.732,1246,25.6697725701,1.8152828676,XE588
tile_RA25.859_DECp1.732:1281,tile_RA25.859_DECp1.732,1281,25.5752928273,1.7974604743,XE588
tile_RA25.859_DECp2.732:1340,tile_RA25.859_DECp2.732,1340,25.9073243494,2.7265155206,XE588
tile_RA25.859_DECp2.732:1343,tile_RA25.859_DECp2.732,1343,26.2491586237,2.7241142127,XE588
tile_RA25.895_DECp4.732:26,tile_RA25.895_DECp4.732,26,25.8167862569,4.2475748822,XE528
tile_RA25.895_DECp4.732:423,tile_RA25.895_DECp4.732,423,25.8996607426,4.5308893494,XE528
tile_RA25.895_DECp4.732:544,tile_RA25.895_DECp4.732,544,25.8068361604,4.6247483375,XE528
tile_RA25.895_DECp8.732:1306,tile_RA25.895_DECp8.732,1306,25.8413745133,8.9108498955,XE528
tile_RA25.932_DECp10.732:473,tile_RA25.932_DECp10.732,473,26.1218967259,10.614009174,XE468
tile_RA25.932_DECp10.732:737,tile_RA25.932_DECp10.732,737,25.7625151364,10.6399768531,XE468
tile_RA25.932_DECp11.732:172,tile_RA25.932_DECp11.732,172,26.2405425096,11.3626567283,XE468
tile_RA25.932_DECp11.732:229,tile_RA25.932_DECp11.732,229,25.7995690993,11.4032683681,XE468
tile_RA25.932_DECp11.732:731,tile_RA25.932_DECp11.732,731,25.5930445088,11.9962475282,XE468
tile_RA25.932_DECp11.732:840,tile_RA25.932_DECp11.732,840,25.6373763105,12.0912940781,XE468
tile_RA25.932_DECp12.732:396,tile_RA25.932_DECp12.732,396,26.2199412462,12.5246563728,XE468
tile_RA25.970_DECp16.732:440,tile_RA25.970_DECp16.732,440,25.5290267294,16.5014334288,XE408
tile_RA25.970_DECp16.732:622,tile_RA25.970_DECp16.732,622,26.3956538259,16.6199137496,XE408
tile_RA25.970_DECp16.732:686,tile_RA25.970_DECp16.732,686,26.0879674468,17.1944857419,XE408
tile_RA25.970_DECp16.732:1377,tile_RA25.970_DECp16.732,1377,26.3794387828,16.8643372469,XE408
tile_RA25.970_DECp16.732:1503,tile_RA25.970_DECp16.732,1503,26.3231883763,16.7834009362,XE408
tile_RA25.970_DECp17.732:105,tile_RA25.970_DECp17.732,105,26.1859915401,17.2981545954,XE408
tile_RA25.970_DECp17.732:738,tile_RA25.970_DECp17.732,738,25.7891587357,18.1656086511,XE408
tile_RA25.970_DECp18.732:927,tile_RA25.970_DECp18.732,927,26.3066274049,19.0711687457,XE408
tile_RA25.970_DECp18.732:1288,tile_RA25.970_DECp18.732,1288,25.8818955121,19.0186408507,XE408
tile_RA25.970_DECp18.732:1533,tile_RA25.970_DECp18.732,1533,25.5867321995,18.8719688449,XE408
tile_RA25.970_DECp19.732:656,tile_RA25.970_DECp19.732,656,25.5690655566,19.5950041761,XE408
tile_RA25.970_DECp19.732:1721,tile_RA25.970_DECp19.732,1721,25.548971174,19.7356098957,XE408
tile_RA25.970_DECp20.732:1794,tile_RA25.970_DECp20.732,1794,25.9568493178,20.7466483934,XE408
tile_RA250.025_DECp40.699:760,tile_RA250.025_DECp40.699,760,250.4189896571,40.4202983932,XE225
tile_RA250.025_DECp41.699:2036,tile_RA250.025_DECp41.699,2036,250.1484918182,42.0499694978,XE225
tile_RA250.025_DECp41.699:2603,tile_RA250.025_DECp41.699,2603,250.5557299972,41.8718918737,XE225
tile_RA250.025_DECp42.699:1175,tile_RA250.025_DECp42.699,1175,249.5116802258,42.5659080349,XE225
tile_RA250.507_DECp47.685:1502,tile_RA250.507_DECp47.685,1502,250.5587623922,48.1065644862,XE178
tile_RA250.507_DECp47.685:2007,tile_RA250.507_DECp47.685,2007,250.4793871237,47.9852796689,XE178
tile_RA250.507_DECp47.685:2758,tile_RA250.507_DECp47.685,2758,249.776778418,47.7680498093,XE178
tile_RA250.507_DECp47.685:3013,tile_RA250.507_DECp47.685,3013,250.1936664462,47.6734820267,XE178
tile_RA250.706_DECp29.747:1378,tile_RA250.706_DECp29.747,1378,251.0912015556,29.5859276511,XE330
tile_RA250.706_DECp29.747:3432,tile_RA250.706_DECp29.747,3432,250.7374299343,29.8063324595,XE330
tile_RA250.711_DECp23.695:1729,tile_RA250.711_DECp23.695,1729,250.9048960828,24.0783794688,XE386
tile_RA251.214_DECp53.690:2131,tile_RA251.214_DECp53.690,2131,250.9232351684,53.8748742778,XE137
tile_RA251.275_DECp70.787:989,tile_RA251.275_DECp70.787,989,252.0756130147,70.6863146691,XE043
tile_RA251.275_DECp70.787:1804,tile_RA251.275_DECp70.787,1804,251.4637235008,71.0968770746,XE043
tile_RA251.275_DECp70.787:2596,tile_RA251.275_DECp70.787,2596,250.777812529,70.7677524384,XE043
tile_RA251.275_DECp72.787:487,tile_RA251.275_DECp72.787,487,250.9879235166,72.4626138572,XE043
tile_RA251.275_DECp72.787:817,tile_RA251.275_DECp72.787,817,249.9994966178,72.5593109686,XE043
tile_RA251.280_DECp75.752:1429,tile_RA251.280_DECp75.752,1429,252.3778046012,75.6920775564,XE023
tile_RA251.280_DECp75.752:1508,tile_RA251.280_DECp75.752,1508,250.8480338105,75.6576790127,XE023
tile_RA251.280_DECp75.752:2357,tile_RA251.280_DECp75.752,2357,252.7107555606,75.709176947,XE023
tile_RA251.280_DECp77.752:675,tile_RA251.280_DECp77.752,675,250.2403545102,77.5007801923,XE023
tile_RA251.280_DECp77.752:820,tile_RA251.280_DECp77.752,820,250.146038887,77.5632299223,XE023
tile_RA251.280_DECp77.752:1187,tile_RA251.280_DECp77.752,1187,251.9950834564,78.1777957459,XE023
tile_RA251.280_DECp77.752:2499,tile_RA251.280_DECp77.752,2499,253.0779314042,77.7762232189,XE023
tile_RA251.280_DECp78.752:2337,tile_RA251.280_DECp78.752,2337,250.9468250023,78.8151508532,XE023
tile_RA251.280_DECp79.752:1001,tile_RA251.280_DECp79.752,1001,252.2841936467,79.6210406889,XE023
tile_RA251.365_DECp41.699:568,tile_RA251.365_DECp41.699,568,251.6932456779,41.371060198,XE225
tile_RA251.365_DECp41.699:1463,tile_RA251.365_DECp41.699,1463,251.2553957314,42.1331629005,XE225
tile_RA251.365_DECp41.699:1843,tile_RA251.365_DECp41.699,1843,251.9639328458,41.6289717366,XE225
tile_RA251.365_DECp41.699:2777,tile_RA251.365_DECp41.699,2777,251.8339206613,41.8032436024,XE225
tile_RA251.508_DECp17.761:3854,tile_RA251.508_DECp17.761,3854,251.1525780129,17.9803536986,XE446
tile_RA251.538_DECp58.768:214,tile_RA251.538_DECp58.768,214,251.1259445033,58.3338061298,XE101
tile_RA251.538_DECp58.768:741,tile_RA251.538_DECp58.768,741,252.3725983933,58.5511985905,XE101
tile_RA251.538_DECp58.768:2321,tile_RA251.538_DECp58.768,2321,250.9059051477,58.8868716309,XE101
tile_RA251.538_DECp58.768:2585,tile_RA251.538_DECp58.768,2585,252.4925555665,58.8111208743,XE101
tile_RA251.538_DECp59.768:246,tile_RA251.538_DECp59.768,246,251.0682846841,59.3429893945,XE101
tile_RA251.538_DECp59.768:2245,tile_RA251.538_DECp59.768,2245,252.4990501488,59.8872642488,XE101
tile_RA251.538_DECp59.768:2255,tile_RA251.538_DECp59.768,2255,251.2726561527,59.8734797695,XE101
tile_RA251.538_DECp60.768:894,tile_RA251.538_DECp60.768,894,252.522345467,60.6682044878,XE101
tile_RA251.652_DECp11.762:4743,tile_RA251.652_DECp11.762,4743,252.1526318963,11.8300977686,XE506
tile_RA251.859_DECm0.237:6079,tile_RA251.859_DECm0.237,6079,251.8324554514,0.2528603905,XE626
tile_RA251.859_DECm0.237:6124,tile_RA251.859_DECm0.237,6124,251.7616763965,0.2446925496,XE626
tile_RA251.859_DECm0.237:7541,tile_RA251.859_DECm0.237,7541,252.0622091545,0.071193979,XE626
tile_RA251.928_DECm6.236:1215,tile_RA251.928_DECm6.236,1215,251.7679027566,-6.5921309967,XE686
tile_RA252.056_DECp65.686:946,tile_RA252.056_DECp65.686,946,252.3152506333,65.5029689619,XE069
tile_RA252.056_DECp65.686:1849,tile_RA252.056_DECp65.686,1849,251.5014817691,66.0216060808,XE069
tile_RA252.056_DECp65.686:1930,tile_RA252.056_DECp65.686,1930,251.7260238492,65.9872203682,XE069
tile_RA252.056_DECp65.686:2349,tile_RA252.056_DECp65.686,2349,251.5191384501,65.8430256909,XE069
tile_RA252.067_DECp34.759:861,tile_RA252.067_DECp34.759,861,252.1149833341,34.5010104725,XE276
tile_RA252.067_DECp36.759:954,tile_RA252.067_DECp36.759,954,251.683454035,36.5381717757,XE276
tile_RA252.067_DECp36.759:1978,tile_RA252.067_DECp36.759,1978,252.4152624092,37.1013111253,XE276
tile_RA252.558_DECp16.761:3180,tile_RA252.558_DECp16.761,3180,252.6965696681,17.2055402288,XE446
tile_RA252.558_DECp17.761:1743,tile_RA252.558_DECp17.761,1743,253.0086961201,17.5779994463,XE446
tile_RA252.558_DECp18.761:1949,tile_RA252.558_DECp18.761,1949,252.8251476945,18.6128174371,XE446
tile_RA252.558_DECp18.761:4011,tile_RA252.558_DECp18.761,4011,252.9377790217,19.0112444242,XE446
tile_RA252.606_DECp29.780:649,tile_RA252.606_DECp29.780,649,252.8027792569,29.4327049151,XE331
tile_RA252.673_DECp10.762:1676,tile_RA252.673_DECp10.762,1676,252.2947968408,10.5971985688,XE506
tile_RA252.673_DECp10.762:2309,tile_RA252.673_DECp10.762,2309,252.6478023205,11.1930495199,XE506
tile_RA252.673_DECp10.762:3961,tile_RA252.673_DECp10.762,3961,253.0825060337,10.9658615414,XE506
tile_RA252.673_DECp12.762:1612,tile_RA252.673_DECp12.762,1612,252.5262161447,12.6030231403,XE506
tile_RA252.772_DECp4.762:2788,tile_RA252.772_DECp4.762,2788,252.8897479548,4.6540573379,XE566
tile_RA252.772_DECp4.762:2802,tile_RA252.772_DECp4.762,2802,252.8860235387,4.6535505582,XE566
tile_RA252.827_DECp23.781:4086,tile_RA252.827_DECp23.781,4086,252.4008399107,23.798115846,XE387
tile_RA252.859_DECm0.237:4055,tile_RA252.859_DECm0.237,4055,253.0149056567,-0.21207898,XE626
tile_RA252.859_DECm1.237:5150,tile_RA252.859_DECm1.237,5150,253.2238933636,-1.0098535073,XE626
tile_RA252.934_DECm5.236:4525,tile_RA252.934_DECm5.236,4525,252.7511750768,-5.2141308587,XE686
tile_RA252.934_DECm6.236:2040,tile_RA252.934_DECm6.236,2040,252.7482223914,-6.4893454731,XE686
tile_RA252.934_DECm6.236:5248,tile_RA252.934_DECm6.236,5248,253.2708954696,-6.1097684424,XE686
tile_RA252.934_DECm6.236:7063,tile_RA252.934_DECm6.236,7063,252.8806005187,-5.8592758189,XE686
tile_RA252.934_DECm6.236:7953,tile_RA252.934_DECm6.236,7953,253.3096679836,-5.9569335993,XE686
tile_RA252.934_DECm7.236:2333,tile_RA252.934_DECm7.236,2333,252.7484828226,-7.4598677742,XE686
tile_RA252.934_DECm7.236:6695,tile_RA252.934_DECm7.236,6695,252.7485362833,-6.8205668206,XE686
tile_RA253.300_DECp33.759:643,tile_RA253.300_DECp33.759,643,253.0940152737,33.4267455594,XE276
tile_RA253.300_DECp33.759:2269,tile_RA253.300_DECp33.759,2269,253.3741408537,34.1012966997,XE276
tile_RA253.300_DECp33.759:2323,tile_RA253.300_DECp33.759,2323,253.0878518726,34.0850785507,XE276
tile_RA253.300_DECp33.759:2712,tile_RA253.300_DECp33.759,2712,253.0298727844,33.9565543446,XE276
tile_RA253.300_DECp33.759:3385,tile_RA253.300_DECp33.759,3385,253.3292817623,33.7809449544,XE276
tile_RA253.300_DECp34.759:2300,tile_RA253.300_DECp34.759,2300,253.3486075165,35.0295720481,XE276
tile_RA253.300_DECp37.759:277,tile_RA253.300_DECp37.759,277,253.415499786,37.3344741915,XE276
tile_RA253.300_DECp37.759:2800,tile_RA253.300_DECp37.759,2800,253.3814155915,37.9039299434,XE276
tile_RA253.473_DECp41.799:285,tile_RA253.473_DECp41.799,285,253.5836872332,41.3783346492,XE226
tile_RA253.473_DECp41.799:597,tile_RA253.473_DECp41.799,597,253.4671915144,41.4681352807,XE226
tile_RA253.473_DECp41.799:2766,tile_RA253.473_DECp41.799,2766,253.3244027335,41.9810890144,XE226
tile_RA253.473_DECp41.799:3500,tile_RA253.473_DECp41.799,3500,253.5681827193,41.7742621556,XE226
tile_RA253.524_DECp57.768:284,tile_RA253.524_DECp57.768,284,253.6440543206,57.3671169056,XE101
tile_RA253.524_DECp57.768:638,tile_RA253.524_DECp57.768,638,253.1076628803,57.4825674666,XE101
tile_RA253.524_DECp57.768:2547,tile_RA253.524_DECp57.768,2547,254.4078261978,57.8858934513,XE101
tile_RA253.524_DECp58.768:205,tile_RA253.524_DECp58.768,205,253.3123140459,58.3359934828,XE101
tile_RA253.524_DECp58.768:532,tile_RA253.524_DECp58.768,532,253.2573615358,58.4370995353,XE101
tile_RA253.524_DECp59.768:2273,tile_RA253.524_DECp59.768,2273,253.5317407048,59.7567173878,XE101
tile_RA253.524_DECp59.768:2481,tile_RA253.524_DECp59.768,2481,254.0997835566,59.914376926,XE101
tile_RA253.524_DECp60.768:200,tile_RA253.524_DECp60.768,200,253.4235752515,60.3521266456,XE101
tile_RA253.524_DECp60.768:502,tile_RA253.524_DECp60.768,502,254.0549564494,60.4609477853,XE101
tile_RA253.524_DECp60.768:892,tile_RA253.524_DECp60.768,892,253.1131745867,60.6103508402,XE101
tile_RA253.524_DECp60.768:1569,tile_RA253.524_DECp60.768,1569,252.5674877818,60.6833854296,XE101
tile_RA253.524_DECp60.768:1570,tile_RA253.524_DECp60.768,1570,252.7811933669,60.684298279,XE101
tile_RA253.524_DECp60.768:1749,tile_RA253.524_DECp60.768,1749,253.2713021297,61.0862885805,XE101
tile_RA253.524_DECp60.768:2270,tile_RA253.524_DECp60.768,2270,253.8853452942,60.8872056502,XE101
tile_RA253.524_DECp61.768:346,tile_RA253.524_DECp61.768,346,253.9730034018,61.3901342481,XE101
tile_RA253.524_DECp61.768:999,tile_RA253.524_DECp61.768,999,254.071413071,61.6307682006,XE101
tile_RA253.524_DECp61.768:2492,tile_RA253.524_DECp61.768,2492,252.8627271759,61.8031860417,XE101
tile_RA253.608_DECp15.761:487,tile_RA253.608_DECp15.761,487,253.353008133,15.3504685832,XE446
tile_RA253.608_DECp15.761:1988,tile_RA253.608_DECp15.761,1988,253.9601258548,15.6446974517,XE446
tile_RA253.608_DECp15.761:2026,tile_RA253.608_DECp15.761,2026,253.940276396,15.6539682943,XE446
tile_RA253.608_DECp15.761:4156,tile_RA253.608_DECp15.761,4156,253.3238246264,15.9742313037,XE446
tile_RA253.608_DECp16.761:2242,tile_RA253.608_DECp16.761,2242,253.4025661535,17.1847513769,XE446
tile_RA253.608_DECp17.761:2149,tile_RA253.608_DECp17.761,2149,253.2309192408,17.6651769055,XE446
tile_RA253.608_DECp17.761:4527,tile_RA253.608_DECp17.761,4527,253.5631143433,17.863202547,XE446
tile_RA253.608_DECp17.761:4577,tile_RA253.608_DECp17.761,4577,253.9870648584,17.8563824309,XE446
tile_RA253.608_DECp18.761:4935,tile_RA253.608_DECp18.761,4935,253.5858304123,18.8424639519,XE446
tile_RA253.608_DECp19.761:913,tile_RA253.608_DECp19.761,913,253.638232569,19.4288474261,XE446
tile_RA253.608_DECp19.761:3982,tile_RA253.608_DECp19.761,3982,253.1399688359,19.990468651,XE446
