tile_id,tile_path,plate_id,rows_in_tile_filtered_csv,rows_emitted_to_S0,skipped_delta,notes
tile_RA13.917_DECp20.787,data/tiles/tile_RA13.917_DECp20.787,XE406,0,0,0,missing survivors csv
tile_RA130.032_DECp11.514,data/tiles/tile_RA130.032_DECp11.514,XE485,1,1,0,
tile_RA130.037_DECp82.636,data/tiles/tile_RA130.037_DECp82.636,XE005,0,0,0,missing survivors csv
tile_RA130.037_DECp83.636,data/tiles/tile_RA130.037_DECp83.636,XE005,0,0,0,missing survivors csv
tile_RA130.037_DECp84.636,data/tiles/tile_RA130.037_DECp84.636,XE005,0,0,0,missing survivors csv
tile_RA130.037_DECp85.636,data/tiles/tile_RA130.037_DECp85.636,XE005,0,0,0,
tile_RA130.050_DECp45.494,data/tiles/tile_RA130.050_DECp45.494,XE164,9,9,0,
tile_RA130.050_DECp46.494,data/tiles/tile_RA130.050_DECp46.494,XE164,0,0,0,missing survivors csv
tile_RA130.050_DECp47.494,data/tiles/tile_RA130.050_DECp47.494,XE164,5,5,0,
tile_RA130.050_DECp48.494,data/tiles/tile_RA130.050_DECp48.494,XE164,7,7,0,
tile_RA130.050_DECp49.494,data/tiles/tile_RA130.050_DECp49.494,XE164,4,4,0,
tile_RA130.160_DECp17.514,data/tiles/tile_RA130.160_DECp17.514,XE425,2,2,0,
tile_RA130.777_DECp35.512,data/tiles/tile_RA130.777_DECp35.512,XE258,1,1,0,
tile_RA130.788_DECp64.464,data/tiles/tile_RA130.788_DECp64.464,XE060,1,1,0,
tile_RA130.788_DECp65.464,data/tiles/tile_RA130.788_DECp65.464,XE060,0,0,0,missing survivors csv
tile_RA130.788_DECp66.464,data/tiles/tile_RA130.788_DECp66.464,XE060,6,6,0,
tile_RA130.927_DECp59.445,data/tiles/tile_RA130.927_DECp59.445,XE090,13,13,0,
tile_RA131.034_DECp22.470,data/tiles/tile_RA131.034_DECp22.470,XE368,2,2,0,
tile_RA131.034_DECp23.470,data/tiles/tile_RA131.034_DECp23.470,XE368,1,1,0,
tile_RA131.034_DECp24.470,data/tiles/tile_RA131.034_DECp24.470,XE368,0,0,0,missing survivors csv
tile_RA131.049_DECp28.433,data/tiles/tile_RA131.049_DECp28.433,XE312,2,2,0,
tile_RA131.049_DECp29.433,data/tiles/tile_RA131.049_DECp29.433,XE312,2,2,0,
tile_RA131.049_DECp30.433,data/tiles/tile_RA131.049_DECp30.433,XE312,1,1,0,
tile_RA131.254_DECp40.495,data/tiles/tile_RA131.254_DECp40.495,XE209,5,5,0,
tile_RA131.254_DECp41.495,data/tiles/tile_RA131.254_DECp41.495,XE209,3,3,0,
tile_RA131.254_DECp42.495,data/tiles/tile_RA131.254_DECp42.495,XE209,0,0,0,missing survivors csv
tile_RA131.530_DECp46.494,data/tiles/tile_RA131.530_DECp46.494,XE164,7,7,0,
tile_RA131.530_DECp47.494,data/tiles/tile_RA131.530_DECp47.494,XE164,2,2,0,
tile_RA131.530_DECp48.494,data/tiles/tile_RA131.530_DECp48.494,XE164,3,3,0,
tile_RA131.779_DECm6.550,data/tiles/tile_RA131.779_DECm6.550,XE666,0,0,0,
tile_RA131.854_DECm0.550,data/tiles/tile_RA131.854_DECm0.550,XE606,1,1,0,
tile_RA131.907_DECp5.450,data/tiles/tile_RA131.907_DECp5.450,XE546,2,2,0,
tile_RA131.939_DECp11.450,data/tiles/tile_RA131.939_DECp11.450,XE486,3,3,0,
tile_RA131.949_DECp17.449,data/tiles/tile_RA131.949_DECp17.449,XE426,1,1,0,
tile_RA132.124_DECp21.470,data/tiles/tile_RA132.124_DECp21.470,XE368,2,2,0,
tile_RA132.124_DECp22.470,data/tiles/tile_RA132.124_DECp22.470,XE368,1,1,0,
tile_RA132.124_DECp23.470,data/tiles/tile_RA132.124_DECp23.470,XE368,2,2,0,
tile_RA132.124_DECp24.470,data/tiles/tile_RA132.124_DECp24.470,XE368,0,0,0,missing survivors csv
tile_RA132.124_DECp25.470,data/tiles/tile_RA132.124_DECp25.470,XE368,1,1,0,
tile_RA132.197_DECp27.433,data/tiles/tile_RA132.197_DECp27.433,XE312,1,1,0,
tile_RA132.197_DECp28.433,data/tiles/tile_RA132.197_DECp28.433,XE312,3,3,0,
tile_RA132.197_DECp29.433,data/tiles/tile_RA132.197_DECp29.433,XE312,1,1,0,
tile_RA132.197_DECp30.433,data/tiles/tile_RA132.197_DECp30.433,XE312,1,1,0,
tile_RA132.197_DECp31.433,data/tiles/tile_RA132.197_DECp31.433,XE312,5,5,0,
tile_RA132.286_DECp53.436,data/tiles/tile_RA132.286_DECp53.436,XE125,3,3,0,
tile_RA132.589_DECp41.495,data/tiles/tile_RA132.589_DECp41.495,XE209,4,4,0,
tile_RA132.785_DECm5.550,data/tiles/tile_RA132.785_DECm5.550,XE666,1,1,0,
tile_RA132.785_DECm6.550,data/tiles/tile_RA132.785_DECm6.550,XE666,1,1,0,
tile_RA132.785_DECm7.550,data/tiles/tile_RA132.785_DECm7.550,XE666,0,0,0,missing survivors csv
tile_RA132.819_DECp35.438,data/tiles/tile_RA132.819_DECp35.438,XE259,1,1,0,
tile_RA132.854_DECm0.550,data/tiles/tile_RA132.854_DECm0.550,XE606,1,1,0,
tile_RA132.854_DECm1.550,data/tiles/tile_RA132.854_DECm1.550,XE606,0,0,0,missing survivors csv
tile_RA132.854_DECp0.450,data/tiles/tile_RA132.854_DECp0.450,XE606,0,0,0,missing survivors csv
tile_RA132.894_DECp58.445,data/tiles/tile_RA132.894_DECp58.445,XE090,5,5,0,
tile_RA132.894_DECp59.445,data/tiles/tile_RA132.894_DECp59.445,XE090,6,6,0,
tile_RA132.894_DECp60.445,data/tiles/tile_RA132.894_DECp60.445,XE090,7,7,0,
tile_RA132.912_DECp4.450,data/tiles/tile_RA132.912_DECp4.450,XE546,4,4,0,
tile_RA132.912_DECp5.450,data/tiles/tile_RA132.912_DECp5.450,XE546,3,3,0,
tile_RA132.912_DECp6.450,data/tiles/tile_RA132.912_DECp6.450,XE546,2,2,0,
tile_RA132.959_DECp10.450,data/tiles/tile_RA132.959_DECp10.450,XE486,4,4,0,
tile_RA132.959_DECp11.450,data/tiles/tile_RA132.959_DECp11.450,XE486,3,3,0,
tile_RA132.959_DECp12.450,data/tiles/tile_RA132.959_DECp12.450,XE486,1,1,0,
tile_RA132.997_DECp16.449,data/tiles/tile_RA132.997_DECp16.449,XE426,1,1,0,
tile_RA132.997_DECp17.449,data/tiles/tile_RA132.997_DECp17.449,XE426,2,2,0,
tile_RA132.997_DECp18.449,data/tiles/tile_RA132.997_DECp18.449,XE426,1,1,0,
tile_RA133.010_DECp47.494,data/tiles/tile_RA133.010_DECp47.494,XE164,2,2,0,
tile_RA133.075_DECp77.380,data/tiles/tile_RA133.075_DECp77.380,XE018,1,1,0,
tile_RA133.075_DECp78.380,data/tiles/tile_RA133.075_DECp78.380,XE018,1,1,0,
tile_RA133.196_DECp63.464,data/tiles/tile_RA133.196_DECp63.464,XE060,5,5,0,
tile_RA133.196_DECp64.464,data/tiles/tile_RA133.196_DECp64.464,XE060,2,2,0,
tile_RA133.196_DECp65.464,data/tiles/tile_RA133.196_DECp65.464,XE060,4,4,0,
tile_RA133.196_DECp66.464,data/tiles/tile_RA133.196_DECp66.464,XE060,1,1,0,
tile_RA133.196_DECp67.464,data/tiles/tile_RA133.196_DECp67.464,XE060,0,0,0,missing survivors csv
tile_RA133.215_DECp22.470,data/tiles/tile_RA133.215_DECp22.470,XE368,2,2,0,
tile_RA133.215_DECp23.470,data/tiles/tile_RA133.215_DECp23.470,XE368,3,3,0,
tile_RA133.215_DECp24.470,data/tiles/tile_RA133.215_DECp24.470,XE368,3,3,0,
tile_RA133.227_DECp71.402,data/tiles/tile_RA133.227_DECp71.402,XE036,1,1,0,
tile_RA133.227_DECp72.402,data/tiles/tile_RA133.227_DECp72.402,XE036,3,3,0,
tile_RA133.346_DECp28.433,data/tiles/tile_RA133.346_DECp28.433,XE312,2,2,0,
tile_RA133.346_DECp29.433,data/tiles/tile_RA133.346_DECp29.433,XE312,0,0,0,missing survivors csv
tile_RA133.346_DECp30.433,data/tiles/tile_RA133.346_DECp30.433,XE312,0,0,0,missing survivors csv
tile_RA133.792_DECm4.550,data/tiles/tile_RA133.792_DECm4.550,XE666,0,0,0,missing survivors csv
tile_RA133.792_DECm5.550,data/tiles/tile_RA133.792_DECm5.550,XE666,2,2,0,
tile_RA133.792_DECm6.550,data/tiles/tile_RA133.792_DECm6.550,XE666,1,1,0,
tile_RA133.792_DECm7.550,data/tiles/tile_RA133.792_DECm7.550,XE666,1,1,0,
tile_RA133.792_DECm8.550,data/tiles/tile_RA133.792_DECm8.550,XE666,1,1,0,
tile_RA133.854_DECm0.550,data/tiles/tile_RA133.854_DECm0.550,XE606,1,1,0,
tile_RA133.854_DECm1.550,data/tiles/tile_RA133.854_DECm1.550,XE606,0,0,0,missing survivors csv
tile_RA133.854_DECm2.550,data/tiles/tile_RA133.854_DECm2.550,XE606,4,4,0,
tile_RA133.854_DECp0.450,data/tiles/tile_RA133.854_DECp0.450,XE606,1,1,0,
tile_RA133.854_DECp1.450,data/tiles/tile_RA133.854_DECp1.450,XE606,3,3,0,
tile_RA133.916_DECp3.450,data/tiles/tile_RA133.916_DECp3.450,XE546,5,5,0,
tile_RA133.916_DECp4.450,data/tiles/tile_RA133.916_DECp4.450,XE546,3,3,0,
tile_RA133.916_DECp5.450,data/tiles/tile_RA133.916_DECp5.450,XE546,4,4,0,
tile_RA133.916_DECp6.450,data/tiles/tile_RA133.916_DECp6.450,XE546,9,9,0,
tile_RA133.916_DECp7.450,data/tiles/tile_RA133.916_DECp7.450,XE546,2,2,0,
tile_RA133.965_DECp52.436,data/tiles/tile_RA133.965_DECp52.436,XE125,1,1,0,
tile_RA133.965_DECp53.436,data/tiles/tile_RA133.965_DECp53.436,XE125,0,0,0,missing survivors csv
tile_RA133.965_DECp54.436,data/tiles/tile_RA133.965_DECp54.436,XE125,0,0,0,missing survivors csv
tile_RA133.979_DECp10.450,data/tiles/tile_RA133.979_DECp10.450,XE486,1,1,0,
tile_RA133.979_DECp11.450,data/tiles/tile_RA133.979_DECp11.450,XE486,1,1,0,
tile_RA133.979_DECp12.450,data/tiles/tile_RA133.979_DECp12.450,XE486,5,5,0,
tile_RA133.979_DECp13.450,data/tiles/tile_RA133.979_DECp13.450,XE486,6,6,0,
tile_RA133.979_DECp9.450,data/tiles/tile_RA133.979_DECp9.450,XE486,2,2,0,
tile_RA134.045_DECp15.449,data/tiles/tile_RA134.045_DECp15.449,XE426,0,0,0,missing survivors csv
tile_RA134.045_DECp16.449,data/tiles/tile_RA134.045_DECp16.449,XE426,1,1,0,
tile_RA134.045_DECp17.449,data/tiles/tile_RA134.045_DECp17.449,XE426,0,0,0,missing survivors csv
tile_RA134.045_DECp18.449,data/tiles/tile_RA134.045_DECp18.449,XE426,0,0,0,missing survivors csv
tile_RA134.045_DECp19.449,data/tiles/tile_RA134.045_DECp19.449,XE426,1,1,0,
tile_RA134.046_DECp34.438,data/tiles/tile_RA134.046_DECp34.438,XE259,1,1,0,
tile_RA134.046_DECp35.438,data/tiles/tile_RA134.046_DECp35.438,XE259,5,5,0,
tile_RA134.046_DECp36.438,data/tiles/tile_RA134.046_DECp36.438,XE259,1,1,0,
tile_RA134.305_DECp23.470,data/tiles/tile_RA134.305_DECp23.470,XE368,0,0,0,missing survivors csv
tile_RA134.494_DECp29.433,data/tiles/tile_RA134.494_DECp29.433,XE312,5,5,0,
tile_RA134.688_DECp41.418,data/tiles/tile_RA134.688_DECp41.418,XE210,2,2,0,
tile_RA134.798_DECm5.550,data/tiles/tile_RA134.798_DECm5.550,XE666,0,0,0,missing survivors csv
tile_RA134.798_DECm6.550,data/tiles/tile_RA134.798_DECm6.550,XE666,1,1,0,
tile_RA134.798_DECm7.550,data/tiles/tile_RA134.798_DECm7.550,XE666,0,0,0,missing survivors csv
tile_RA134.854_DECm0.550,data/tiles/tile_RA134.854_DECm0.550,XE606,3,3,0,
tile_RA134.854_DECm1.550,data/tiles/tile_RA134.854_DECm1.550,XE606,0,0,0,missing survivors csv
tile_RA134.854_DECp0.450,data/tiles/tile_RA134.854_DECp0.450,XE606,0,0,0,missing survivors csv
tile_RA134.861_DECp57.445,data/tiles/tile_RA134.861_DECp57.445,XE090,1,1,0,
tile_RA134.861_DECp58.445,data/tiles/tile_RA134.861_DECp58.445,XE090,3,3,0,
tile_RA134.861_DECp59.445,data/tiles/tile_RA134.861_DECp59.445,XE090,6,6,0,
tile_RA134.861_DECp60.445,data/tiles/tile_RA134.861_DECp60.445,XE090,7,7,0,
tile_RA134.861_DECp61.445,data/tiles/tile_RA134.861_DECp61.445,XE090,7,7,0,
tile_RA134.921_DECp4.450,data/tiles/tile_RA134.921_DECp4.450,XE546,2,2,0,
tile_RA134.921_DECp5.450,data/tiles/tile_RA134.921_DECp5.450,XE546,1,1,0,
tile_RA134.921_DECp6.450,data/tiles/tile_RA134.921_DECp6.450,XE546,0,0,0,
tile_RA135.000_DECp10.450,data/tiles/tile_RA135.000_DECp10.450,XE486,0,0,0,missing survivors csv
tile_RA135.000_DECp11.450,data/tiles/tile_RA135.000_DECp11.450,XE486,3,3,0,
tile_RA135.000_DECp12.450,data/tiles/tile_RA135.000_DECp12.450,XE486,0,0,0,
tile_RA135.094_DECp16.449,data/tiles/tile_RA135.094_DECp16.449,XE426,2,2,0,
tile_RA135.094_DECp17.449,data/tiles/tile_RA135.094_DECp17.449,XE426,0,0,0,missing survivors csv
tile_RA135.094_DECp18.449,data/tiles/tile_RA135.094_DECp18.449,XE426,2,2,0,
tile_RA135.273_DECp33.438,data/tiles/tile_RA135.273_DECp33.438,XE259,12,12,0,
tile_RA135.273_DECp34.438,data/tiles/tile_RA135.273_DECp34.438,XE259,7,7,0,
tile_RA135.273_DECp35.438,data/tiles/tile_RA135.273_DECp35.438,XE259,4,4,0,
tile_RA135.273_DECp36.438,data/tiles/tile_RA135.273_DECp36.438,XE259,4,4,0,
tile_RA135.273_DECp37.438,data/tiles/tile_RA135.273_DECp37.438,XE259,2,2,0,
tile_RA135.504_DECp47.407,data/tiles/tile_RA135.504_DECp47.407,XE165,1,1,0,
tile_RA135.604_DECp64.464,data/tiles/tile_RA135.604_DECp64.464,XE060,3,3,0,
tile_RA135.604_DECp65.464,data/tiles/tile_RA135.604_DECp65.464,XE060,1,1,0,
tile_RA135.604_DECp66.464,data/tiles/tile_RA135.604_DECp66.464,XE060,3,3,0,
tile_RA135.644_DECp51.436,data/tiles/tile_RA135.644_DECp51.436,XE125,1,1,0,
tile_RA135.644_DECp52.436,data/tiles/tile_RA135.644_DECp52.436,XE125,0,0,0,missing survivors csv
tile_RA135.644_DECp53.436,data/tiles/tile_RA135.644_DECp53.436,XE125,1,1,0,
tile_RA135.644_DECp54.436,data/tiles/tile_RA135.644_DECp54.436,XE125,1,1,0,
tile_RA135.644_DECp55.436,data/tiles/tile_RA135.644_DECp55.436,XE125,3,3,0,
tile_RA135.805_DECm6.550,data/tiles/tile_RA135.805_DECm6.550,XE666,1,1,0,
tile_RA135.854_DECm0.550,data/tiles/tile_RA135.854_DECm0.550,XE606,0,0,0,missing survivors csv
tile_RA135.925_DECp5.450,data/tiles/tile_RA135.925_DECp5.450,XE546,1,1,0,
tile_RA136.020_DECp11.450,data/tiles/tile_RA136.020_DECp11.450,XE486,2,2,0,
tile_RA136.022_DECp40.418,data/tiles/tile_RA136.022_DECp40.418,XE210,8,8,0,
tile_RA136.022_DECp41.418,data/tiles/tile_RA136.022_DECp41.418,XE210,2,2,0,
tile_RA136.022_DECp42.418,data/tiles/tile_RA136.022_DECp42.418,XE210,1,1,0,
tile_RA136.142_DECp17.449,data/tiles/tile_RA136.142_DECp17.449,XE426,2,2,0,
tile_RA136.363_DECp70.402,data/tiles/tile_RA136.363_DECp70.402,XE036,5,5,0,
tile_RA136.363_DECp71.402,data/tiles/tile_RA136.363_DECp71.402,XE036,1,1,0,
tile_RA136.363_DECp72.402,data/tiles/tile_RA136.363_DECp72.402,XE036,1,1,0,
tile_RA136.372_DECp29.404,data/tiles/tile_RA136.372_DECp29.404,XE313,0,0,0,missing survivors csv
tile_RA136.417_DECp23.404,data/tiles/tile_RA136.417_DECp23.404,XE369,1,1,0,
tile_RA136.501_DECp34.438,data/tiles/tile_RA136.501_DECp34.438,XE259,6,6,0,
tile_RA136.501_DECp35.438,data/tiles/tile_RA136.501_DECp35.438,XE259,1,1,0,
tile_RA136.501_DECp36.438,data/tiles/tile_RA136.501_DECp36.438,XE259,0,0,0,missing survivors csv
tile_RA136.828_DECp58.445,data/tiles/tile_RA136.828_DECp58.445,XE090,0,0,0,missing survivors csv
tile_RA136.828_DECp59.445,data/tiles/tile_RA136.828_DECp59.445,XE090,6,6,0,
tile_RA136.828_DECp60.445,data/tiles/tile_RA136.828_DECp60.445,XE090,8,8,0,
tile_RA136.982_DECp46.407,data/tiles/tile_RA136.982_DECp46.407,XE165,8,8,0,
tile_RA136.982_DECp47.407,data/tiles/tile_RA136.982_DECp47.407,XE165,1,1,0,
tile_RA136.982_DECp48.407,data/tiles/tile_RA136.982_DECp48.407,XE165,2,2,0,
tile_RA137.322_DECp52.436,data/tiles/tile_RA137.322_DECp52.436,XE125,1,1,0,
tile_RA137.322_DECp53.436,data/tiles/tile_RA137.322_DECp53.436,XE125,2,2,0,
tile_RA137.322_DECp54.436,data/tiles/tile_RA137.322_DECp54.436,XE125,1,1,0,
tile_RA137.355_DECp39.418,data/tiles/tile_RA137.355_DECp39.418,XE210,5,5,0,
tile_RA137.355_DECp40.418,data/tiles/tile_RA137.355_DECp40.418,XE210,4,4,0,
tile_RA137.355_DECp41.418,data/tiles/tile_RA137.355_DECp41.418,XE210,1,1,0,
tile_RA137.355_DECp42.418,data/tiles/tile_RA137.355_DECp42.418,XE210,3,3,0,
tile_RA137.355_DECp43.418,data/tiles/tile_RA137.355_DECp43.418,XE210,3,3,0,
tile_RA137.506_DECp22.404,data/tiles/tile_RA137.506_DECp22.404,XE369,1,1,0,
tile_RA137.506_DECp23.404,data/tiles/tile_RA137.506_DECp23.404,XE369,1,1,0,
tile_RA137.506_DECp24.404,data/tiles/tile_RA137.506_DECp24.404,XE369,0,0,0,missing survivors csv
tile_RA137.520_DECp28.404,data/tiles/tile_RA137.520_DECp28.404,XE313,2,2,0,
tile_RA137.520_DECp29.404,data/tiles/tile_RA137.520_DECp29.404,XE313,3,3,0,
tile_RA137.520_DECp30.404,data/tiles/tile_RA137.520_DECp30.404,XE313,1,1,0,
tile_RA137.652_DECp76.380,data/tiles/tile_RA137.652_DECp76.380,XE018,3,3,0,
tile_RA137.652_DECp77.380,data/tiles/tile_RA137.652_DECp77.380,XE018,0,0,0,missing survivors csv
tile_RA137.652_DECp78.380,data/tiles/tile_RA137.652_DECp78.380,XE018,2,2,0,
tile_RA137.728_DECp35.438,data/tiles/tile_RA137.728_DECp35.438,XE259,3,3,0,
tile_RA137.785_DECm6.608,data/tiles/tile_RA137.785_DECm6.608,XE667,0,0,0,missing survivors csv
tile_RA137.854_DECm0.609,data/tiles/tile_RA137.854_DECm0.609,XE607,2,2,0,
tile_RA137.901_DECp5.391,data/tiles/tile_RA137.901_DECp5.391,XE547,0,0,0,missing survivors csv
tile_RA137.926_DECp11.391,data/tiles/tile_RA137.926_DECp11.391,XE487,0,0,0,missing survivors csv
tile_RA137.930_DECp17.391,data/tiles/tile_RA137.930_DECp17.391,XE427,4,4,0,
tile_RA138.012_DECp65.464,data/tiles/tile_RA138.012_DECp65.464,XE060,5,5,0,
tile_RA138.092_DECp83.283,data/tiles/tile_RA138.092_DECp83.283,XE006,0,0,0,missing survivors csv
tile_RA138.092_DECp84.283,data/tiles/tile_RA138.092_DECp84.283,XE006,1,1,0,
tile_RA138.459_DECp45.407,data/tiles/tile_RA138.459_DECp45.407,XE165,2,2,0,
tile_RA138.459_DECp46.407,data/tiles/tile_RA138.459_DECp46.407,XE165,2,2,0,
tile_RA138.459_DECp47.407,data/tiles/tile_RA138.459_DECp47.407,XE165,1,1,0,
tile_RA138.459_DECp48.407,data/tiles/tile_RA138.459_DECp48.407,XE165,3,3,0,
tile_RA138.459_DECp49.407,data/tiles/tile_RA138.459_DECp49.407,XE165,1,1,0,
tile_RA138.596_DECp21.404,data/tiles/tile_RA138.596_DECp21.404,XE369,0,0,0,missing survivors csv
tile_RA138.596_DECp22.404,data/tiles/tile_RA138.596_DECp22.404,XE369,0,0,0,missing survivors csv
tile_RA138.596_DECp23.404,data/tiles/tile_RA138.596_DECp23.404,XE369,0,0,0,missing survivors csv
tile_RA138.596_DECp24.404,data/tiles/tile_RA138.596_DECp24.404,XE369,0,0,0,missing survivors csv
tile_RA138.596_DECp25.404,data/tiles/tile_RA138.596_DECp25.404,XE369,0,0,0,missing survivors csv
tile_RA138.667_DECp27.404,data/tiles/tile_RA138.667_DECp27.404,XE313,4,4,0,
tile_RA138.667_DECp28.404,data/tiles/tile_RA138.667_DECp28.404,XE313,3,3,0,
tile_RA138.667_DECp29.404,data/tiles/tile_RA138.667_DECp29.404,XE313,1,1,0,
tile_RA138.667_DECp30.404,data/tiles/tile_RA138.667_DECp30.404,XE313,2,2,0,
tile_RA138.667_DECp31.404,data/tiles/tile_RA138.667_DECp31.404,XE313,2,2,0,
tile_RA138.689_DECp40.418,data/tiles/tile_RA138.689_DECp40.418,XE210,2,2,0,
tile_RA138.689_DECp41.418,data/tiles/tile_RA138.689_DECp41.418,XE210,2,2,0,
tile_RA138.689_DECp42.418,data/tiles/tile_RA138.689_DECp42.418,XE210,5,5,0,
tile_RA138.791_DECm5.608,data/tiles/tile_RA138.791_DECm5.608,XE667,0,0,0,missing survivors csv
tile_RA138.791_DECm6.608,data/tiles/tile_RA138.791_DECm6.608,XE667,1,1,0,
tile_RA138.791_DECm7.608,data/tiles/tile_RA138.791_DECm7.608,XE667,1,1,0,
tile_RA138.795_DECp59.445,data/tiles/tile_RA138.795_DECp59.445,XE090,2,2,0,
tile_RA138.854_DECm0.609,data/tiles/tile_RA138.854_DECm0.609,XE607,0,0,0,missing survivors csv
tile_RA138.854_DECm1.609,data/tiles/tile_RA138.854_DECm1.609,XE607,1,1,0,
tile_RA138.854_DECp0.391,data/tiles/tile_RA138.854_DECp0.391,XE607,1,1,0,
tile_RA138.905_DECp4.391,data/tiles/tile_RA138.905_DECp4.391,XE547,0,0,0,missing survivors csv
tile_RA138.905_DECp5.391,data/tiles/tile_RA138.905_DECp5.391,XE547,1,1,0,
tile_RA138.905_DECp6.391,data/tiles/tile_RA138.905_DECp6.391,XE547,1,1,0,
tile_RA138.946_DECp10.391,data/tiles/tile_RA138.946_DECp10.391,XE487,1,1,0,
tile_RA138.946_DECp11.391,data/tiles/tile_RA138.946_DECp11.391,XE487,2,2,0,
tile_RA138.946_DECp12.391,data/tiles/tile_RA138.946_DECp12.391,XE487,0,0,0,missing survivors csv
tile_RA138.978_DECp16.391,data/tiles/tile_RA138.978_DECp16.391,XE427,2,2,0,
tile_RA138.978_DECp17.391,data/tiles/tile_RA138.978_DECp17.391,XE427,1,1,0,
tile_RA138.978_DECp18.391,data/tiles/tile_RA138.978_DECp18.391,XE427,7,7,0,
tile_RA139.001_DECp53.436,data/tiles/tile_RA139.001_DECp53.436,XE125,0,0,0,missing survivors csv
tile_RA139.058_DECp83.636,data/tiles/tile_RA139.058_DECp83.636,XE005,0,0,0,missing survivors csv
tile_RA139.058_DECp84.636,data/tiles/tile_RA139.058_DECp84.636,XE005,0,0,0,missing survivors csv
tile_RA139.498_DECp69.402,data/tiles/tile_RA139.498_DECp69.402,XE036,2,2,0,
tile_RA139.498_DECp70.402,data/tiles/tile_RA139.498_DECp70.402,XE036,0,0,0,missing survivors csv
tile_RA139.498_DECp71.402,data/tiles/tile_RA139.498_DECp71.402,XE036,1,1,0,
tile_RA139.498_DECp72.402,data/tiles/tile_RA139.498_DECp72.402,XE036,1,1,0,
tile_RA139.498_DECp73.402,data/tiles/tile_RA139.498_DECp73.402,XE036,1,1,0,
tile_RA139.686_DECp22.404,data/tiles/tile_RA139.686_DECp22.404,XE369,1,1,0,
tile_RA139.686_DECp23.404,data/tiles/tile_RA139.686_DECp23.404,XE369,1,1,0,
tile_RA139.686_DECp24.404,data/tiles/tile_RA139.686_DECp24.404,XE369,3,3,0,
tile_RA139.768_DECp35.372,data/tiles/tile_RA139.768_DECp35.372,XE260,6,6,0,
tile_RA139.798_DECm4.608,data/tiles/tile_RA139.798_DECm4.608,XE667,2,2,0,
tile_RA139.798_DECm5.608,data/tiles/tile_RA139.798_DECm5.608,XE667,0,0,0,missing survivors csv
tile_RA139.798_DECm6.608,data/tiles/tile_RA139.798_DECm6.608,XE667,1,1,0,
tile_RA139.798_DECm7.608,data/tiles/tile_RA139.798_DECm7.608,XE667,0,0,0,missing survivors csv
tile_RA139.798_DECm8.608,data/tiles/tile_RA139.798_DECm8.608,XE667,0,0,0,missing survivors csv
tile_RA139.815_DECp28.404,data/tiles/tile_RA139.815_DECp28.404,XE313,3,3,0,
tile_RA139.815_DECp29.404,data/tiles/tile_RA139.815_DECp29.404,XE313,3,3,0,
tile_RA139.815_DECp30.404,data/tiles/tile_RA139.815_DECp30.404,XE313,1,1,0,
tile_RA139.854_DECm0.609,data/tiles/tile_RA139.854_DECm0.609,XE607,3,3,0,
tile_RA139.854_DECm1.609,data/tiles/tile_RA139.854_DECm1.609,XE607,2,2,0,
tile_RA139.854_DECm2.609,data/tiles/tile_RA139.854_DECm2.609,XE607,2,2,0,
tile_RA139.854_DECp0.391,data/tiles/tile_RA139.854_DECp0.391,XE607,0,0,0,missing survivors csv
tile_RA139.854_DECp1.391,data/tiles/tile_RA139.854_DECp1.391,XE607,1,1,0,
tile_RA139.910_DECp3.391,data/tiles/tile_RA139.910_DECp3.391,XE547,0,0,0,missing survivors csv
tile_RA139.910_DECp4.391,data/tiles/tile_RA139.910_DECp4.391,XE547,0,0,0,missing survivors csv
tile_RA139.910_DECp5.391,data/tiles/tile_RA139.910_DECp5.391,XE547,1,1,0,
tile_RA139.910_DECp6.391,data/tiles/tile_RA139.910_DECp6.391,XE547,0,0,0,missing survivors csv
tile_RA139.910_DECp7.391,data/tiles/tile_RA139.910_DECp7.391,XE547,0,0,0,missing survivors csv
tile_RA139.937_DECp46.407,data/tiles/tile_RA139.937_DECp46.407,XE165,3,3,0,
tile_RA139.937_DECp47.407,data/tiles/tile_RA139.937_DECp47.407,XE165,3,3,0,
tile_RA139.937_DECp48.407,data/tiles/tile_RA139.937_DECp48.407,XE165,2,2,0,
tile_RA139.966_DECp10.391,data/tiles/tile_RA139.966_DECp10.391,XE487,1,1,0,
tile_RA139.966_DECp11.391,data/tiles/tile_RA139.966_DECp11.391,XE487,2,2,0,
tile_RA139.966_DECp12.391,data/tiles/tile_RA139.966_DECp12.391,XE487,3,3,0,
tile_RA139.966_DECp13.391,data/tiles/tile_RA139.966_DECp13.391,XE487,2,2,0,
tile_RA139.966_DECp9.391,data/tiles/tile_RA139.966_DECp9.391,XE487,2,2,0,
tile_RA14.336_DECp42.776,data/tiles/tile_RA14.336_DECp42.776,XE194,0,0,0,missing survivors csv
tile_RA14.762_DECp35.780,data/tiles/tile_RA14.762_DECp35.780,XE242,3,3,0,
tile_RA14.762_DECp36.780,data/tiles/tile_RA14.762_DECp36.780,XE242,4,4,0,
tile_RA14.762_DECp37.780,data/tiles/tile_RA14.762_DECp37.780,XE242,0,0,0,missing survivors csv
tile_RA14.843_DECm4.213,data/tiles/tile_RA14.843_DECm4.213,XE646,2,2,0,
tile_RA14.843_DECm5.213,data/tiles/tile_RA14.843_DECm5.213,XE646,2,2,0,
